Timestamp,Author_ID,Tweet,Likes,Retweets,Sentiment
2025-03-20 15:00:55.357176,54039,Feeling fabulous in this new dress. #fashiontrends,283,22,Positive
2025-03-07 15:00:55.357182,71580,The new Zara collection is amazing. #style,57,188,Positive
2025-03-15 15:00:55.357187,97909,Terrible stitching on this shirt. #stylecritic,95,128,Negative
2025-03-10 15:00:55.357191,33872,Feeling fabulous in this new dress. #fashiontrends,156,163,Positive
2025-03-03 15:00:55.357196,99308,Not impressed with this style. #fashionfail,488,43,Negative
2025-03-11 15:00:55.357203,22693,Loving my new outfit! #fashion,143,139,Positive
2025-03-30 15:00:55.357207,85067,Attending fashion week next week. #fashion,301,69,Neutral
2025-03-08 15:00:55.357214,47093,Attending fashion week next week. #fashion,404,155,Neutral
2025-03-09 15:00:55.357221,91253,Feeling fabulous in this new dress. #fashiontrends,216,127,Positive
2025-03-18 15:00:55.357228,41198,Attending fashion week next week. #fashion,474,12,Neutral
2025-03-06 15:00:55.357236,49645,Loving my new outfit! #fashion,3,68,Positive
2025-03-12 15:00:55.357244,96806,Attending fashion week next week. #fashion,308,48,Neutral
2025-03-26 15:00:55.357249,18041,Terrible stitching on this shirt. #stylecritic,406,129,Negative
2025-03-04 15:00:55.357254,46684,Very disappointed with the fit. #fashion,301,43,Negative
2025-03-28 15:00:55.357258,17471,Very disappointed with the fit. #fashion,23,116,Negative
2025-03-17 15:00:55.357263,67354,Not impressed with this style. #fashionfail,162,192,Negative
2025-03-15 15:00:55.357268,99360,Loving my new outfit! #fashion,489,81,Positive
2025-03-06 15:00:55.357272,47529,Not impressed with this style. #fashionfail,356,87,Negative
2025-03-12 15:00:55.357276,60207,Terrible stitching on this shirt. #stylecritic,381,164,Negative
2025-03-09 15:00:55.357281,24803,Looking up new fashion trends. #trendwatch,373,82,Neutral
2025-03-18 15:00:55.357286,34665,Terrible stitching on this shirt. #stylecritic,88,11,Negative
2025-03-12 15:00:55.357291,62132,Terrible stitching on this shirt. #stylecritic,175,145,Negative
2025-04-01 15:00:55.357296,34633,Feeling fabulous in this new dress. #fashiontrends,18,189,Positive
2025-03-19 15:00:55.357300,56869,Attending fashion week next week. #fashion,229,176,Neutral
2025-03-21 15:00:55.357304,23632,Terrible stitching on this shirt. #stylecritic,258,171,Negative
2025-03-05 15:00:55.357309,22682,Attending fashion week next week. #fashion,176,17,Neutral
2025-03-27 15:00:55.357313,44239,Exploring vintage styles. #styleinspo,392,5,Neutral
2025-03-20 15:00:55.357318,51381,Not impressed with this style. #fashionfail,373,147,Negative
2025-03-25 15:00:55.357323,14787,Looking up new fashion trends. #trendwatch,435,132,Neutral
2025-03-21 15:00:55.357327,32905,Very disappointed with the fit. #fashion,208,167,Negative
2025-03-23 15:00:55.357331,67491,Feeling fabulous in this new dress. #fashiontrends,8,44,Positive
2025-03-29 15:00:55.357336,47679,Loving my new outfit! #fashion,326,7,Positive
2025-03-21 15:00:55.357340,88195,Exploring vintage styles. #styleinspo,351,102,Neutral
2025-03-10 15:00:55.357345,70113,Exploring vintage styles. #styleinspo,66,15,Neutral
2025-03-30 15:00:55.357349,20001,Attending fashion week next week. #fashion,205,22,Neutral
2025-03-04 15:00:55.357354,66270,Loving my new outfit! #fashion,14,155,Positive
2025-03-12 15:00:55.357358,74079,Very disappointed with the fit. #fashion,142,118,Negative
2025-04-01 15:00:55.357363,29807,Attending fashion week next week. #fashion,242,125,Neutral
2025-03-30 15:00:55.357367,74272,Very disappointed with the fit. #fashion,381,39,Negative
2025-03-16 15:00:55.357371,56117,Not impressed with this style. #fashionfail,451,90,Negative
2025-03-17 15:00:55.357376,11754,Not impressed with this style. #fashionfail,357,138,Negative
2025-03-13 15:00:55.357381,94777,Terrible stitching on this shirt. #stylecritic,323,166,Negative
2025-03-21 15:00:55.357386,57188,Terrible stitching on this shirt. #stylecritic,165,187,Negative
2025-03-18 15:00:55.357390,44850,Very disappointed with the fit. #fashion,415,167,Negative
2025-03-21 15:00:55.357395,87065,Exploring vintage styles. #styleinspo,167,90,Neutral
2025-03-07 15:00:55.357399,15647,Exploring vintage styles. #styleinspo,31,44,Neutral
2025-03-21 15:00:55.357404,28430,Terrible stitching on this shirt. #stylecritic,179,86,Negative
2025-04-01 15:00:55.357408,47010,The new Zara collection is amazing. #style,255,47,Positive
2025-03-17 15:00:55.357412,82200,Looking up new fashion trends. #trendwatch,443,13,Neutral
2025-03-09 15:00:55.357417,15070,Loving my new outfit! #fashion,147,12,Positive
2025-03-28 15:00:55.357422,80555,Very disappointed with the fit. #fashion,284,75,Negative
2025-03-08 15:00:55.357427,38041,Looking up new fashion trends. #trendwatch,460,114,Neutral
2025-03-02 15:00:55.357431,52417,Very disappointed with the fit. #fashion,496,43,Negative
2025-03-22 15:00:55.357436,79869,Very disappointed with the fit. #fashion,259,158,Negative
2025-04-01 15:00:55.357441,15091,Not impressed with this style. #fashionfail,103,45,Negative
2025-03-24 15:00:55.357445,88687,Not impressed with this style. #fashionfail,155,74,Negative
2025-03-23 15:00:55.357450,68347,Terrible stitching on this shirt. #stylecritic,349,78,Negative
2025-03-27 15:00:55.357454,49021,The new Zara collection is amazing. #style,225,51,Positive
2025-03-31 15:00:55.357459,63434,Loving my new outfit! #fashion,210,94,Positive
2025-03-09 15:00:55.357463,35829,Loving my new outfit! #fashion,315,79,Positive
2025-03-14 15:00:55.357467,96734,Terrible stitching on this shirt. #stylecritic,423,4,Negative
2025-03-17 15:00:55.357472,91862,Attending fashion week next week. #fashion,195,175,Neutral
2025-03-19 15:00:55.357476,17233,Feeling fabulous in this new dress. #fashiontrends,66,130,Positive
2025-03-02 15:00:55.357481,60733,Loving my new outfit! #fashion,431,25,Positive
2025-03-16 15:00:55.357486,18959,Looking up new fashion trends. #trendwatch,400,119,Neutral
2025-03-18 15:00:55.357490,93148,Not impressed with this style. #fashionfail,253,191,Negative
2025-04-01 15:00:55.357495,69282,Looking up new fashion trends. #trendwatch,84,45,Neutral
2025-03-10 15:00:55.357499,51066,Terrible stitching on this shirt. #stylecritic,455,189,Negative
2025-03-14 15:00:55.357503,98797,The new Zara collection is amazing. #style,138,121,Positive
2025-03-08 15:00:55.357508,41098,Attending fashion week next week. #fashion,85,167,Neutral
2025-03-19 15:00:55.357513,30177,Feeling fabulous in this new dress. #fashiontrends,438,59,Positive
2025-03-08 15:00:55.357517,32758,Attending fashion week next week. #fashion,165,178,Neutral
2025-03-21 15:00:55.357522,11422,Loving my new outfit! #fashion,426,159,Positive
2025-03-13 15:00:55.357527,42386,Attending fashion week next week. #fashion,248,161,Neutral
2025-03-02 15:00:55.357531,69412,Attending fashion week next week. #fashion,129,9,Neutral
2025-03-08 15:00:55.357536,20114,Loving my new outfit! #fashion,450,97,Positive
2025-03-26 15:00:55.357540,74378,Loving my new outfit! #fashion,212,180,Positive
2025-03-04 15:00:55.357545,58514,Attending fashion week next week. #fashion,177,193,Neutral
2025-03-30 15:00:55.357549,88677,Not impressed with this style. #fashionfail,406,199,Negative
2025-03-30 15:00:55.357554,29692,Very disappointed with the fit. #fashion,369,61,Negative
2025-03-16 15:00:55.357558,94061,Very disappointed with the fit. #fashion,339,197,Negative
2025-03-26 15:00:55.357562,39770,Terrible stitching on this shirt. #stylecritic,58,157,Negative
2025-03-31 15:00:55.357567,22682,Attending fashion week next week. #fashion,37,198,Neutral
2025-03-25 15:00:55.357571,71334,Looking up new fashion trends. #trendwatch,226,20,Neutral
2025-03-11 15:00:55.357576,83573,Terrible stitching on this shirt. #stylecritic,115,9,Negative
2025-03-25 15:00:55.357580,90535,Not impressed with this style. #fashionfail,13,11,Negative
2025-03-05 15:00:55.357585,21395,Terrible stitching on this shirt. #stylecritic,344,178,Negative
2025-03-04 15:00:55.357589,44960,Exploring vintage styles. #styleinspo,252,179,Neutral
2025-03-07 15:00:55.357595,43914,Looking up new fashion trends. #trendwatch,305,181,Neutral
2025-03-29 15:00:55.357747,61492,Feeling fabulous in this new dress. #fashiontrends,145,42,Positive
2025-03-12 15:00:55.357754,63490,The new Zara collection is amazing. #style,50,102,Positive
2025-03-24 15:00:55.357759,90232,Exploring vintage styles. #styleinspo,483,121,Neutral
2025-03-10 15:00:55.357763,74713,Attending fashion week next week. #fashion,175,70,Neutral
2025-04-01 15:00:55.357768,73973,Feeling fabulous in this new dress. #fashiontrends,402,31,Positive
2025-03-16 15:00:55.357772,30552,Very disappointed with the fit. #fashion,118,123,Negative
2025-03-23 15:00:55.357777,20259,Looking up new fashion trends. #trendwatch,25,200,Neutral
2025-03-21 15:00:55.357781,34153,Looking up new fashion trends. #trendwatch,350,153,Neutral
2025-03-24 15:00:55.357785,89440,Very disappointed with the fit. #fashion,128,23,Negative
2025-03-25 15:00:55.357790,44350,The new Zara collection is amazing. #style,100,79,Positive
2025-03-05 15:00:55.357794,12944,Not impressed with this style. #fashionfail,241,64,Negative
2025-03-11 15:00:55.357798,73875,Feeling fabulous in this new dress. #fashiontrends,46,25,Positive
2025-03-20 15:00:55.357803,48417,Attending fashion week next week. #fashion,327,90,Neutral
2025-03-26 15:00:55.357808,76682,Exploring vintage styles. #styleinspo,465,138,Neutral
2025-03-22 15:00:55.357813,91300,Terrible stitching on this shirt. #stylecritic,429,18,Negative
2025-03-29 15:00:55.357819,26326,Exploring vintage styles. #styleinspo,448,135,Neutral
2025-03-23 15:00:55.357827,53592,Loving my new outfit! #fashion,123,95,Positive
2025-03-05 15:00:55.357836,13465,The new Zara collection is amazing. #style,94,36,Positive
2025-03-06 15:00:55.357843,26143,Attending fashion week next week. #fashion,108,194,Neutral
2025-03-20 15:00:55.357851,27978,Very disappointed with the fit. #fashion,241,36,Negative
2025-03-02 15:00:55.357858,78767,Exploring vintage styles. #styleinspo,336,179,Neutral
2025-03-05 15:00:55.357863,69124,Terrible stitching on this shirt. #stylecritic,8,137,Negative
2025-03-09 15:00:55.357867,63285,Feeling fabulous in this new dress. #fashiontrends,251,38,Positive
2025-03-15 15:00:55.357872,70899,Looking up new fashion trends. #trendwatch,286,24,Neutral
2025-03-20 15:00:55.357877,42394,Loving my new outfit! #fashion,137,16,Positive
2025-03-10 15:00:55.357882,68811,Attending fashion week next week. #fashion,353,170,Neutral
2025-03-14 15:00:55.357886,64664,Terrible stitching on this shirt. #stylecritic,133,188,Negative
2025-03-04 15:00:55.357891,16488,Loving my new outfit! #fashion,369,119,Positive
2025-03-26 15:00:55.357896,94499,Very disappointed with the fit. #fashion,192,9,Negative
2025-03-31 15:00:55.357900,43754,Not impressed with this style. #fashionfail,265,20,Negative
2025-03-05 15:00:55.357905,67656,Loving my new outfit! #fashion,209,39,Positive
2025-03-24 15:00:55.357909,52275,Looking up new fashion trends. #trendwatch,399,95,Neutral
2025-03-29 15:00:55.357914,56747,Exploring vintage styles. #styleinspo,276,92,Neutral
2025-03-29 15:00:55.357918,59611,Terrible stitching on this shirt. #stylecritic,362,72,Negative
2025-03-31 15:00:55.357923,42017,Exploring vintage styles. #styleinspo,310,165,Neutral
2025-03-25 15:00:55.357927,45771,Loving my new outfit! #fashion,265,5,Positive
2025-03-17 15:00:55.357932,43193,Feeling fabulous in this new dress. #fashiontrends,59,98,Positive
2025-03-13 15:00:55.357936,31785,Very disappointed with the fit. #fashion,95,84,Negative
2025-03-30 15:00:55.357942,15244,Exploring vintage styles. #styleinspo,170,92,Neutral
2025-03-19 15:00:55.357949,93141,Loving my new outfit! #fashion,230,68,Positive
2025-03-06 15:00:55.357956,66264,Attending fashion week next week. #fashion,83,12,Neutral
2025-03-07 15:00:55.357964,72019,Looking up new fashion trends. #trendwatch,259,53,Neutral
2025-03-24 15:00:55.357969,12659,Not impressed with this style. #fashionfail,368,4,Negative
2025-03-20 15:00:55.357974,91408,Very disappointed with the fit. #fashion,388,164,Negative
2025-03-11 15:00:55.357999,72776,Looking up new fashion trends. #trendwatch,374,31,Neutral
2025-03-18 15:00:55.358004,26130,The new Zara collection is amazing. #style,117,49,Positive
2025-03-04 15:00:55.358008,84234,Not impressed with this style. #fashionfail,265,172,Negative
2025-03-11 15:00:55.358013,64658,Looking up new fashion trends. #trendwatch,460,138,Neutral
2025-04-01 15:00:55.358017,16881,The new Zara collection is amazing. #style,306,113,Positive
2025-03-18 15:00:55.358022,67116,Very disappointed with the fit. #fashion,448,87,Negative
2025-03-30 15:00:55.358027,34047,Terrible stitching on this shirt. #stylecritic,203,56,Negative
2025-03-18 15:00:55.358031,16420,Exploring vintage styles. #styleinspo,500,153,Neutral
2025-03-29 15:00:55.358036,59346,Looking up new fashion trends. #trendwatch,98,64,Neutral
2025-03-02 15:00:55.358040,81422,Very disappointed with the fit. #fashion,248,140,Negative
2025-03-19 15:00:55.358045,36189,Attending fashion week next week. #fashion,303,50,Neutral
2025-03-13 15:00:55.358052,11955,Loving my new outfit! #fashion,325,195,Positive
2025-03-08 15:00:55.358057,72814,Looking up new fashion trends. #trendwatch,96,63,Neutral
2025-04-01 15:00:55.358061,64383,Very disappointed with the fit. #fashion,105,185,Negative
2025-03-13 15:00:55.358066,84095,Attending fashion week next week. #fashion,371,149,Neutral
2025-03-09 15:00:55.358070,42531,Feeling fabulous in this new dress. #fashiontrends,341,133,Positive
2025-03-03 15:00:55.358074,86922,Looking up new fashion trends. #trendwatch,357,97,Neutral
2025-04-01 15:00:55.358079,25764,Attending fashion week next week. #fashion,303,50,Neutral
2025-03-20 15:00:55.358084,29540,Looking up new fashion trends. #trendwatch,387,83,Neutral
2025-04-01 15:00:55.358088,86467,Very disappointed with the fit. #fashion,274,24,Negative
2025-03-02 15:00:55.358093,50465,Looking up new fashion trends. #trendwatch,375,105,Neutral
2025-03-06 15:00:55.358097,80959,Exploring vintage styles. #styleinspo,474,77,Neutral
2025-03-18 15:00:55.358102,72354,Looking up new fashion trends. #trendwatch,482,77,Neutral
2025-03-11 15:00:55.358106,26905,The new Zara collection is amazing. #style,342,164,Positive
2025-03-22 15:00:55.358111,92607,Attending fashion week next week. #fashion,189,110,Neutral
2025-03-25 15:00:55.358115,22493,Looking up new fashion trends. #trendwatch,133,32,Neutral
2025-03-14 15:00:55.358120,95234,Very disappointed with the fit. #fashion,187,33,Negative
2025-03-09 15:00:55.358124,16755,Terrible stitching on this shirt. #stylecritic,321,153,Negative
2025-03-28 15:00:55.358129,57112,Exploring vintage styles. #styleinspo,262,69,Neutral
2025-03-12 15:00:55.358133,56373,Feeling fabulous in this new dress. #fashiontrends,500,149,Positive
2025-03-02 15:00:55.358138,89452,Exploring vintage styles. #styleinspo,362,172,Neutral
2025-03-23 15:00:55.358143,12692,Feeling fabulous in this new dress. #fashiontrends,371,25,Positive
2025-03-15 15:00:55.358147,86587,Loving my new outfit! #fashion,300,82,Positive
2025-03-24 15:00:55.358152,42779,Loving my new outfit! #fashion,52,24,Positive
2025-03-25 15:00:55.358156,81290,Not impressed with this style. #fashionfail,318,38,Negative
2025-03-20 15:00:55.358161,44477,Exploring vintage styles. #styleinspo,307,129,Neutral
2025-04-01 15:00:55.358166,76484,Not impressed with this style. #fashionfail,84,66,Negative
2025-03-17 15:00:55.358170,37928,Very disappointed with the fit. #fashion,486,188,Negative
2025-03-17 15:00:55.358174,29077,Loving my new outfit! #fashion,218,69,Positive
2025-03-24 15:00:55.358179,29186,Terrible stitching on this shirt. #stylecritic,287,90,Negative
2025-03-14 15:00:55.358183,91341,Very disappointed with the fit. #fashion,323,109,Negative
2025-03-18 15:00:55.358188,53788,The new Zara collection is amazing. #style,236,132,Positive
2025-03-10 15:00:55.358192,65296,Feeling fabulous in this new dress. #fashiontrends,84,6,Positive
2025-03-14 15:00:55.358197,96383,Not impressed with this style. #fashionfail,166,9,Negative
2025-03-19 15:00:55.358201,31953,Attending fashion week next week. #fashion,19,18,Neutral
2025-03-27 15:00:55.358206,95040,Loving my new outfit! #fashion,366,85,Positive
2025-03-12 15:00:55.358210,21246,Exploring vintage styles. #styleinspo,115,163,Neutral
2025-03-30 15:00:55.358215,63823,Loving my new outfit! #fashion,378,183,Positive
2025-03-16 15:00:55.358222,81724,Very disappointed with the fit. #fashion,204,182,Negative
2025-03-03 15:00:55.358230,59553,Terrible stitching on this shirt. #stylecritic,360,103,Negative
2025-04-01 15:00:55.358237,63969,Terrible stitching on this shirt. #stylecritic,106,125,Negative
2025-03-18 15:00:55.358245,78369,Exploring vintage styles. #styleinspo,56,1,Neutral
2025-03-13 15:00:55.358253,29131,Feeling fabulous in this new dress. #fashiontrends,362,126,Positive
2025-03-24 15:00:55.358260,67326,Very disappointed with the fit. #fashion,485,162,Negative
2025-03-21 15:00:55.358265,13472,Looking up new fashion trends. #trendwatch,113,106,Neutral
2025-03-13 15:00:55.358270,78862,Attending fashion week next week. #fashion,162,41,Neutral
2025-03-25 15:00:55.358289,11548,Not impressed with this style. #fashionfail,48,105,Negative
2025-03-09 15:00:55.358296,48865,Terrible stitching on this shirt. #stylecritic,434,9,Negative
2025-03-19 15:00:55.358305,80406,Very disappointed with the fit. #fashion,492,48,Negative
2025-03-03 15:00:55.358312,41391,Feeling fabulous in this new dress. #fashiontrends,203,138,Positive
2025-03-17 15:00:55.358319,18721,The new Zara collection is amazing. #style,296,12,Positive
2025-03-29 15:00:55.358327,88110,Terrible stitching on this shirt. #stylecritic,186,81,Negative
2025-03-08 15:00:55.358332,37192,Not impressed with this style. #fashionfail,86,98,Negative
2025-04-01 15:00:55.358337,85038,Very disappointed with the fit. #fashion,122,148,Negative
2025-03-17 15:00:55.358344,15750,Feeling fabulous in this new dress. #fashiontrends,318,94,Positive
2025-03-17 15:00:55.358348,68924,Not impressed with this style. #fashionfail,143,37,Negative
2025-03-14 15:00:55.358352,87693,Looking up new fashion trends. #trendwatch,339,16,Neutral
2025-03-21 15:00:55.358357,98290,Exploring vintage styles. #styleinspo,444,82,Neutral
2025-03-28 15:00:55.358362,14109,Looking up new fashion trends. #trendwatch,343,142,Neutral
2025-03-05 15:00:55.358366,21595,Looking up new fashion trends. #trendwatch,490,143,Neutral
2025-03-21 15:00:55.358371,84383,Loving my new outfit! #fashion,405,156,Positive
2025-03-11 15:00:55.358375,67579,Loving my new outfit! #fashion,167,74,Positive
2025-03-20 15:00:55.358380,27858,Terrible stitching on this shirt. #stylecritic,387,161,Negative
2025-03-28 15:00:55.358384,32567,Looking up new fashion trends. #trendwatch,385,196,Neutral
2025-03-12 15:00:55.358389,20568,Not impressed with this style. #fashionfail,413,31,Negative
2025-03-19 15:00:55.358394,51841,Looking up new fashion trends. #trendwatch,189,2,Neutral
2025-03-21 15:00:55.358398,95539,Not impressed with this style. #fashionfail,162,124,Negative
2025-03-21 15:00:55.358402,66978,Exploring vintage styles. #styleinspo,375,152,Neutral
2025-03-04 15:00:55.358407,60527,Loving my new outfit! #fashion,210,78,Positive
2025-03-28 15:00:55.358411,44900,Loving my new outfit! #fashion,27,175,Positive
2025-04-01 15:00:55.358416,37122,Looking up new fashion trends. #trendwatch,236,188,Neutral
2025-03-31 15:00:55.358420,92956,Feeling fabulous in this new dress. #fashiontrends,360,141,Positive
2025-03-28 15:00:55.358425,12312,Attending fashion week next week. #fashion,27,156,Neutral
2025-03-18 15:00:55.358430,56113,Very disappointed with the fit. #fashion,108,67,Negative
2025-03-15 15:00:55.358434,38410,Not impressed with this style. #fashionfail,82,133,Negative
2025-03-28 15:00:55.358438,92457,Attending fashion week next week. #fashion,100,179,Neutral
2025-03-11 15:00:55.358443,90911,Terrible stitching on this shirt. #stylecritic,196,23,Negative
2025-03-23 15:00:55.358447,23549,Very disappointed with the fit. #fashion,460,167,Negative
2025-03-09 15:00:55.358451,56909,Not impressed with this style. #fashionfail,189,112,Negative
2025-03-20 15:00:55.358456,36645,Feeling fabulous in this new dress. #fashiontrends,14,80,Positive
2025-03-11 15:00:55.358460,58924,The new Zara collection is amazing. #style,309,115,Positive
2025-03-12 15:00:55.358464,35775,Looking up new fashion trends. #trendwatch,6,186,Neutral
2025-03-30 15:00:55.358469,31587,Loving my new outfit! #fashion,166,58,Positive
2025-03-11 15:00:55.358473,44944,Loving my new outfit! #fashion,441,87,Positive
2025-03-18 15:00:55.358478,34978,Loving my new outfit! #fashion,141,109,Positive
2025-03-02 15:00:55.358482,38725,Loving my new outfit! #fashion,493,179,Positive
2025-03-08 15:00:55.358487,57277,Terrible stitching on this shirt. #stylecritic,330,23,Negative
2025-03-15 15:00:55.358491,88197,Loving my new outfit! #fashion,63,60,Positive
2025-03-23 15:00:55.358495,87430,Exploring vintage styles. #styleinspo,411,153,Neutral
2025-03-02 15:00:55.358500,13711,Not impressed with this style. #fashionfail,13,74,Negative
2025-03-27 15:00:55.358504,78563,The new Zara collection is amazing. #style,336,36,Positive
2025-03-10 15:00:55.358508,34016,Loving my new outfit! #fashion,33,95,Positive
2025-03-06 15:00:55.358513,55526,Very disappointed with the fit. #fashion,285,101,Negative
2025-03-22 15:00:55.358517,86352,Feeling fabulous in this new dress. #fashiontrends,33,71,Positive
2025-03-22 15:00:55.358522,61214,Terrible stitching on this shirt. #stylecritic,430,116,Negative
2025-03-08 15:00:55.358526,84483,Loving my new outfit! #fashion,92,187,Positive
2025-03-16 15:00:55.358531,94085,Loving my new outfit! #fashion,174,6,Positive
2025-03-24 15:00:55.358535,49544,Very disappointed with the fit. #fashion,460,79,Negative
2025-03-27 15:00:55.358540,91834,Terrible stitching on this shirt. #stylecritic,343,184,Negative
2025-03-24 15:00:55.358544,89127,Attending fashion week next week. #fashion,375,4,Neutral
2025-03-16 15:00:55.358548,18587,Loving my new outfit! #fashion,146,147,Positive
2025-03-17 15:00:55.358553,62242,Exploring vintage styles. #styleinspo,106,126,Neutral
2025-03-06 15:00:55.358557,45857,Attending fashion week next week. #fashion,300,97,Neutral
2025-03-03 15:00:55.358562,74380,Not impressed with this style. #fashionfail,33,88,Negative
2025-03-13 15:00:55.358566,86584,Looking up new fashion trends. #trendwatch,483,189,Neutral
2025-03-05 15:00:55.358571,63116,Very disappointed with the fit. #fashion,279,119,Negative
2025-03-08 15:00:55.358575,83974,The new Zara collection is amazing. #style,293,93,Positive
2025-03-17 15:00:55.358580,62462,Attending fashion week next week. #fashion,262,28,Neutral
2025-03-23 15:00:55.358584,51475,Very disappointed with the fit. #fashion,337,184,Negative
2025-03-04 15:00:55.358589,62034,Loving my new outfit! #fashion,19,3,Positive
2025-03-03 15:00:55.358593,52737,Loving my new outfit! #fashion,53,185,Positive
2025-03-18 15:00:55.358598,61665,Not impressed with this style. #fashionfail,138,37,Negative
2025-03-29 15:00:55.358602,58611,Terrible stitching on this shirt. #stylecritic,386,175,Negative
2025-03-09 15:00:55.358607,62587,The new Zara collection is amazing. #style,438,125,Positive
2025-03-24 15:00:55.358611,62715,Feeling fabulous in this new dress. #fashiontrends,414,58,Positive
2025-03-22 15:00:55.358616,38458,Very disappointed with the fit. #fashion,289,180,Negative
2025-03-30 15:00:55.358620,54002,Not impressed with this style. #fashionfail,392,179,Negative
2025-03-30 15:00:55.358625,23626,Very disappointed with the fit. #fashion,224,6,Negative
2025-03-03 15:00:55.358630,16814,The new Zara collection is amazing. #style,165,181,Positive
2025-03-02 15:00:55.358635,63820,Not impressed with this style. #fashionfail,266,161,Negative
2025-03-06 15:00:55.358640,32976,Not impressed with this style. #fashionfail,21,175,Negative
2025-03-11 15:00:55.358644,75673,Feeling fabulous in this new dress. #fashiontrends,206,31,Positive
2025-03-26 15:00:55.358648,30369,Exploring vintage styles. #styleinspo,226,65,Neutral
2025-03-31 15:00:55.358653,76564,Exploring vintage styles. #styleinspo,203,166,Neutral
2025-03-15 15:00:55.358657,54396,Very disappointed with the fit. #fashion,496,125,Negative
2025-03-07 15:00:55.358661,93002,Loving my new outfit! #fashion,399,20,Positive
2025-03-23 15:00:55.358665,56602,Terrible stitching on this shirt. #stylecritic,37,9,Negative
2025-03-09 15:00:55.358670,38119,Looking up new fashion trends. #trendwatch,324,177,Neutral
2025-03-08 15:00:55.358675,55058,Attending fashion week next week. #fashion,378,86,Neutral
2025-03-04 15:00:55.358682,65360,Very disappointed with the fit. #fashion,489,167,Negative
2025-03-18 15:00:55.358689,69600,Loving my new outfit! #fashion,73,126,Positive
2025-03-31 15:00:55.358697,51199,Very disappointed with the fit. #fashion,138,17,Negative
2025-03-25 15:00:55.358705,55610,Loving my new outfit! #fashion,160,150,Positive
2025-03-14 15:00:55.358712,47787,The new Zara collection is amazing. #style,267,50,Positive
2025-03-28 15:00:55.358718,30911,Loving my new outfit! #fashion,385,47,Positive
2025-03-24 15:00:55.358723,21577,Feeling fabulous in this new dress. #fashiontrends,458,21,Positive
2025-03-02 15:00:55.358727,31845,The new Zara collection is amazing. #style,401,38,Positive
2025-03-23 15:00:55.358734,37338,Feeling fabulous in this new dress. #fashiontrends,393,94,Positive
2025-03-28 15:00:55.358739,22367,Loving my new outfit! #fashion,278,49,Positive
2025-04-01 15:00:55.358743,43514,Terrible stitching on this shirt. #stylecritic,424,94,Negative
2025-03-04 15:00:55.358747,33472,Feeling fabulous in this new dress. #fashiontrends,62,15,Positive
2025-03-07 15:00:55.358752,95597,Looking up new fashion trends. #trendwatch,143,159,Neutral
2025-04-01 15:00:55.358757,33337,Exploring vintage styles. #styleinspo,484,49,Neutral
2025-03-05 15:00:55.358761,79284,Feeling fabulous in this new dress. #fashiontrends,339,110,Positive
2025-03-18 15:00:55.358766,24877,Not impressed with this style. #fashionfail,445,32,Negative
2025-03-21 15:00:55.358770,59839,Looking up new fashion trends. #trendwatch,298,68,Neutral
2025-03-27 15:00:55.358774,25228,Terrible stitching on this shirt. #stylecritic,122,186,Negative
2025-03-02 15:00:55.358779,56182,Very disappointed with the fit. #fashion,363,84,Negative
2025-03-27 15:00:55.358783,22911,Loving my new outfit! #fashion,388,23,Positive
2025-03-21 15:00:55.358788,24617,Terrible stitching on this shirt. #stylecritic,216,99,Negative
2025-03-04 15:00:55.358792,33632,Terrible stitching on this shirt. #stylecritic,423,2,Negative
2025-03-18 15:00:55.358797,14337,Very disappointed with the fit. #fashion,180,190,Negative
2025-03-24 15:00:55.358801,40586,The new Zara collection is amazing. #style,434,122,Positive
2025-03-21 15:00:55.358805,19696,Feeling fabulous in this new dress. #fashiontrends,315,156,Positive
2025-03-21 15:00:55.358810,12540,Feeling fabulous in this new dress. #fashiontrends,339,102,Positive
2025-03-07 15:00:55.358814,62965,Attending fashion week next week. #fashion,50,19,Neutral
2025-03-25 15:00:55.358819,55104,Exploring vintage styles. #styleinspo,40,162,Neutral
2025-03-25 15:00:55.358824,43483,Exploring vintage styles. #styleinspo,74,123,Neutral
2025-03-10 15:00:55.358829,45058,Attending fashion week next week. #fashion,37,15,Neutral
2025-03-02 15:00:55.358833,99261,Looking up new fashion trends. #trendwatch,80,2,Neutral
2025-03-29 15:00:55.358838,85922,Feeling fabulous in this new dress. #fashiontrends,389,77,Positive
2025-03-21 15:00:55.358842,57215,Exploring vintage styles. #styleinspo,118,16,Neutral
2025-03-10 15:00:55.358847,17250,The new Zara collection is amazing. #style,253,143,Positive
2025-03-06 15:00:55.358851,70130,Not impressed with this style. #fashionfail,241,139,Negative
2025-03-26 15:00:55.358855,34715,The new Zara collection is amazing. #style,454,22,Positive
2025-03-10 15:00:55.358860,76788,Attending fashion week next week. #fashion,200,12,Neutral
2025-03-13 15:00:55.358864,24455,Very disappointed with the fit. #fashion,357,137,Negative
2025-03-29 15:00:55.358869,72123,Attending fashion week next week. #fashion,498,176,Neutral
2025-03-20 15:00:55.358873,98061,Looking up new fashion trends. #trendwatch,54,157,Neutral
2025-03-12 15:00:55.358878,34952,Terrible stitching on this shirt. #stylecritic,383,95,Negative
2025-03-11 15:00:55.358882,90971,Very disappointed with the fit. #fashion,82,59,Negative
2025-03-11 15:00:55.358887,42013,Feeling fabulous in this new dress. #fashiontrends,290,98,Positive
